GID,ID,Exam,Performance,Grit,Anxiety,Values,Format,planned_schedule,stuck_to_schedule,technology,course_credits,paid_job,extra_curriculars,pressure_balance,cope_balancing,engagement,eng_dummy,comfort_questions,ask_questions,age ,international,major,grad_biology,STEM,grad_STEM
DEIDENTIFIED,DEIDENTIFIED,Exam-3,55,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,63.5,0.660764696,-0.477583714,0.873496808,Face to Face,2,1,1,11,,5,1,5,31-50%,3,5,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,77,0.360045088,-3.48074118,0.216953337,Face to Face,1,2,1,15,40,,7,7,10-30%,2,2,I did not ask questions at all,21,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,98,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,92.5,0.551357794,0.20000571,0.762976079,Face to Face,2,2,2,14,,2,4,4,10-30%,2,5,Electronically,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,45.5,0.546110051,0.477846301,1.365807529,Face to Face,2,2,1,15,,20,4,6,71-100%,5,3,Electronically,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,40,-0.800203199,0.913092344,1.114026409,Face to Face,2,4,2,18,0,7,6,2,31-50%,3,1,I did not ask questions at all,21,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,55.5,0.267283797,-0.547644287,0.777607559,Face to Face,2,2,2,14,15,28,5,7,71-100%,5,2,Electronically and Small Groups,19,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,85,0.655516954,-2.852027956,1.327760719,Face to Face,1,2,1,18,8,,4,6,71-100%,5,3,I did not ask questions at all,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,89,0.551357794,-1.317977024,0.27979793,Face to Face,1,2,1,14,,3,5,5,71-100%,5,5,I did not ask questions at all,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,62.3,-0.292559603,0.871652199,-0.580374267,Face to Face,3,4,2,16,9,9,6,4,51-70%,4,1,Electronically,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,106,0.836163194,0.586657812,1.461210272,Face to Face,1,2,1,14,,5,5,7,51-70%,4,2,Electronically and In person,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,68,0.347673685,0.847214099,0.86686407,Face to Face,1,1,1,13,12,4,7,5,51-70%,4,3,Electronically and Small Groups,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,75.5,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,75.5,0.492891628,-0.126428822,-1.314228835,Face to Face,1,1,2,13,,,5,6,71-100%,5,1,Electronically and Small Groups,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,34,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,53.5,0.429909122,-1.100354003,1.365807529,Face to Face,2,2,2,18,10,15,6,5,10-30%,2,5,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,79.5,-0.650612204,0.277225325,0.358889995,Face to Face,4,4,2,17,,10,7,2,10-30%,2,1,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,67.5,0.325749963,-0.375925999,0.309151917,Face to Face,2,4,4,10,18,5,5,6,71-100%,5,4,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,33.5,-0.720074469,1.717988444,-0.701660009,Face to Face,4,5,2,14,,12,6,2,<10%,1,1,I did not ask questions at all,21,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,78,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,84,0.440173818,-0.474612247,0.398555283,Face to Face,1,2,1,12,,4,3,5,51-70%,4,4,Electronically and Small Groups,19,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,98.5,0.551357794,1.057683325,0.539077323,Face to Face,1,2,2,14,16,7,4,4,71-100%,5,3,I did not ask questions at all,20,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,44.5,0.103082747,0.789690983,-1.355081109,Face to Face,5,5,1,13,0,0,7,7,<10%,1,2,I did not ask questions at all,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,86.5,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,52,-0.146726494,NA,0.194999383,Face to Face,5,5,3,14,15,5,5,5,10-30%,2,2,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,47,0.028719766,1.717988444,0.18630656,Face to Face,2,2,2,17,0,0,7,1,71-100%,5,2,I did not ask questions at all,10,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,73,-0.133174156,0.787278788,0.706059895,Face to Face,2,2,3,14,25,5,7,5,51-70%,4,4,Electronicallyear) arJmall Grounl,24,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,16,-0.716786827,0.825747466,-0.408877905,Face to Face,2,3,2,14,,25,4,5,10-30%,2,4,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,35,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,53,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,87.5,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,51,0.071904283,-2.476717224,-0.382009788,Face to Face,2,1,2,12,,6,3,5,71-100%,5,4,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,64,0.235095378,-3.37192967,1.280522475,Face to Face,1,1,1,15,20,10,5,7,71-100%,5,5,Electronically,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,55,-0.485430639,-3.417834402,-1.263918117,Face to Face,2,4,1,15,20,16,7,7,31-50%,3,5,I did not ask questions at all,21,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,95,0.441950892,-2.076968391,1.461210272,Face to Face,1,1,1,14,0,,1,1,51-70%,4,2,Electronically,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,67.5,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,77.5,0.120671523,0.913092344,1.318569285,Face to Face,2,2,1,14,,1,2,5,71-100%,5,5,Electronicaffy,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,60,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,66.5,0.721739339,-0.470424672,-0.213834524,Face to Face,2,4,2,15,20,5,7,6,31-50%,3,3,Small Groups,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,111,-0.001508552,-1.497131368,-1.244020534,Face to Face,1,1,1,14,,8,5,3,71-100%,5,5,Electronically,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,30,0.064148064,-0.330021266,1.461210272,Face to Face,2,3,2,14,,20,5,5,31-50%,3,3,In person,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,68,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,45.5,0.548849317,1.717988444,0.865937815,Face to Face,2,4,3,15,0,1,6,4,51-70%,4,5,Electronically and Small Groups,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,35.1,0.153073337,0.791184103,NA,Face to Face,3,3,1,14,18,,7,4,31-50%,3,3,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,69,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,33,-0.126197103,0.958997077,-1.740757053,Face to Face,2,2,1,9,,5,2,4,71-100%,5,4,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,77,0.328471835,-0.392928044,1.461210272,Face to Face,2,2,2,14,,,1,1,NA,,1,Electronically,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,107,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,65.5,-0.792494742,-0.042055412,-0.141480187,Face to Face,2,2,2,12,,10,5,4,10-30%,2,4,I did not ask questions at all,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,66.5,0.660764696,1.717988444,0.934971053,Face to Face,2,5,1,14,40,15,7,4,51-70%,4,4,Electronically,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,34.5,-0.584342056,-0.087960145,-0.484971524,Face to Face,2,2,2,14,0,10,5,4,10-30%,2,1,Electronically,,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,84.5,0.663273173,-0.327049798,1.220680671,Face to Face,1,2,2,16,,15,5,5,51-70%,4,3,Electronically,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,84.5,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,43,0.203569888,1.717988444,1.080039048,Face to Face,2,2,2,14,0,10,6,5,51-70%,4,1,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,28.5,-0.138970275,0.231597605,-1.267843448,Face to Face,2,4,3,12,20,25,7,2,10-30%,2,4,Small Groups,,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,81,0.063368899,-2.730119715,0.089551775,Face to Face,2,2,1,15,6,4,3,5,51-70%,4,4,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,29.5,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,105.5,-0.000729386,-0.980201122,-0.015589628,Face to Face,2,2,2,14,18,4,5,4,51-70%,4,1,Electronically and Small Groupr,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,88.5,0.304489168,-2.897932689,-0.82231663,Face to Face,1,4,1,14,,20,4,6,51-70%,4,3,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,85,0.533336879,-3.238680059,1.318569285,Face to Face,1,1,1,12,0,0,2,6,71-100%,5,1,Electronically,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,70,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,41.5,0.777697028,0.958997077,1.269918279,Face to Face,1,2,2,16,15,10,6,7,71-100%,5,5,Electronically,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,81.5,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,77,0.384995294,-2.392343814,0.069695426,Face to Face,2,2,2,16,0,7,3,5,71-100%,5,3,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,37,-0.378484451,1.717988444,0.762976079,Face to Face,4,4,4,17,10,18,7,3,10-30%,2,5,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,66.5,0.203569888,-0.583423757,0.079813115,Face to Face,2,2,2,15,,15,3,6,31-50%,3,3,Electronically,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,34.5,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,26,0.541093098,-0.980201122,0.080786128,Face to Face,2,3,2,13,15,5,5,4,51-70%,4,2,Electronically,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,43,0.330997705,-0.477583714,-1.306142101,Face to Face,2,2,2,13,,8,7,7,51-70%,4,3,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,96.5,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,40,-0.341326842,-0.186646393,0.091431557,Face to Face,2,4,4,15,0,30,6,5,31-50%,3,3,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,56,-0.539475991,1.408555957,1.31949554,Face to Face,4,5,3,16,25,10,7,3,51-70%,4,2,I did not ask questions at all,21,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,62.5,-0.480182897,-0.020588779,-0.015589628,Face to Face,4,4,1,15,,15,5,5,31-50%,3,5,Electronically ,19,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,50,-0.292559603,0.692497855,-0.166862717,Face to Face,2,3,3,12,15,40,5,5,51-70%,4,4,Small Groups,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,72.5,-0.716007661,-0.95873449,-0.994519178,Face to Face,3,4,2,16,9,2,5,4,31-50%,3,5,I did not ask questions at all,22,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,39.5,0.653008477,-1.0431079,-1.725140455,Face to Face,1,2,1,17,,0,5,6,31-50%,3,2,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,36,-0.294806921,-0.2382118,0.636599013,Face to Face,3,4,1,15,12,,3,6,31-50%,3,3,Electronically,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,42.5,-1.156008482,1.253839714,0.232559686,Face to Face,4,5,4,12,0,3,7,1,<10%,1,5,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,32.5,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,80,-0.036205447,-1.913882246,0.85426051,Face to Face,1,2,2,13,30,0,7,7,51-70%,4,3,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,46.5,-1.325610862,-1.974099816,-2.167240554,Face to Face,3,4,1,16,10,5,7,4,<10%,1,3,I did not ask questions at all,21,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,86,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,16,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,70.5,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,18.5,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,81.5,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,16.5,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,54,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,60.5,-0.829652351,-1.693287757,-0.436220422,NA,1,1,3,14,,10,3,5,10-30%,2,2,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,26.5,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,43.6,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,8.5,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,0,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,71.5,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,0,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,27.5,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,50,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,43.5,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,55.5,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,54,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,51,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,59.5,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,8,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,50,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,65,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,84,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,83,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,47,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,49,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,24,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,63.5,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,0,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,0,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,33,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,48.5,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,45.5,NA,NA,NA,NA,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,72.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,57,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,53,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,50,0.161116774,-2.852027956,1.222680035,Online,2,4,1,16,,15,3,7,31-50%,3,3,Electronically,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,70,0.607315483,-1.805070735,0.715737835,Online,2,4,1,16,,8,5,6,51-70%,4,5,Electronically,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,70,0.197372,0.154100977,1.461210272,Online,2,2,2,15,,5,6,5,71-100%,5,2,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,51,0.668290126,-2.907780939,0.011325246,Online,1,1,1,15,,4,1,6,51-70%,4,2,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,65,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,35,0.113578232,-0.779580146,-1.273109551,Online,2,2,1,3,40,10,2,7,31-50%,3,5,I did not ask questions at all,24,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,43,-0.250106488,1.609176933,-0.410877269,Online,4,4,2,17,,3,2,4,51-70%,4,1,Electronically,20,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,92.5,-0.009264771,-1.717725857,-0.110992371,Online,2,2,1,14,,15,3,6,51-70%,4,3,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,19,-1.463474355,1.5632722,0.770535072,Online,3,4,2,14,20,,7,2,71-100%,5,5,I did not ask questions at all,21,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,71.75,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,74,0.543601575,-2.114503222,1.030314933,Online,2,3,2,15,,5,2,5,71-100%,5,2,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,38.5,0.342425943,1.717988444,-1.803792771,Online,2,3,1,12,,,7,3,51-70%,4,1,,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,57,0.656296119,0.608124445,-0.678309639,Online,1,3,4,17,,24,6,4,<10%,1,3,I did not ask questions at all,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,47.9,0.668290126,-3.635457424,-0.042338161,Online,5,5,1,17,36,10,7,5,51-70%,4,2,I did not ask questions at all,21,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,92.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,32,0.836163194,-3.635457424,1.461210272,Online,1,1,1,15,20,15,7,7,10-30%,2,5,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,28,0.003173422,0.671031223,-0.170347668,Online,2,2,1,11,,,1,4,31-50%,3,3,I did not ask questions at all,21,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,61,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,32,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,38.5,0.506396203,1.45446069,1.461210272,Online,2,3,2,13,0,7,3,6,<10%,1,2,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,92.75,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,36.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,25,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,40.5,-0.438508948,-0.392928044,-0.562110982,Online,4,4,4,15,0,2,1,1,31-50%,3,5,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,82.5,-0.909919022,1.5632722,0.346831804,Online,1,4,1,15,,10,5,5,71-100%,5,5,I did not ask questions at all,19,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,22.9,-0.025277822,0.431941569,-1.292932452,Online,2,4,1,15,20,5,6,4,51-70%,4,5,I did not ask questions at all,,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,29.5,0.039599628,-1.192163469,1.032361056,Online,1,1,1,15,,,1,1,<10%,1,1,Small Groups,20,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,53.5,-0.199396542,0.417628731,-0.477412531,Online,4,5,1,15,0,10,5,6,71-100%,5,4,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,32,-0.404474981,-1.296510392,-0.954353421,Online,2,2,2,14,,20,4,5,10-30%,2,3,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,38.5,-0.883149327,1.717988444,-0.617008316,Online,4,3,4,17,,5,7,3,10-30%,2,2,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,55.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,40.5,-0.005361963,1.717988444,0.243750485,Online,4,4,2,18,15,23,5,5,31-50%,3,4,I did not ask questions at all,19,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,29,0.660764696,1.609176933,0.991828375,Online,1,1,2,3,0,6,5,4,71-100%,5,4,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,45.5,0.40245044,1.717988444,1.125277928,Online,2,4,1,15,0,8,5,4,71-100%,5,2,Electronically and Small Groups,20,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,23.5,-0.217417456,1.717988444,1.365807529,Online,2,4,2,14,20,25,7,3,71-100%,5,2,Small Groups,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,58.5,0.769940809,1.717988444,1.04155249,Online,2,2,1,17,,9,5,5,31-50%,3,3,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,58,0.145882888,-0.196771655,0.244236991,Online,2,2,1,16,,5,5,5,51-70%,4,3,Small Groups,19,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,72,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,46.5,-0.735021138,-1.538571513,-2.694025141,Online,2,3,2,14,,10,4,4,<10%,1,4,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,38,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,25,-1.698118184,1.717988444,-2.549971393,Online,4,4,2,15,,0,1,1,10-30%,2,5,I did not ask questions at all,20,1,1,1,1,1
